Date,ArrivalTimeInMS1
2022-11-24 13:37:54.944,1669293474944
2022-11-24 13:37:55.025,1669293475025
2022-11-24 13:37:55.12,1669293475120
2022-11-24 13:37:55.212,1669293475212
2022-11-24 13:37:55.302,1669293475302
2022-11-24 13:37:55.384,1669293475384
2022-11-24 13:37:55.47,1669293475470
2022-11-24 13:37:55.558,1669293475558
2022-11-24 13:37:55.558,1669293475558
2022-11-24 13:37:55.65,1669293475650
2022-11-24 13:37:55.745,1669293475745
2022-11-24 13:37:55.824,1669293475824
2022-11-24 13:37:55.828,1669293475828
2022-11-24 13:37:55.922,1669293475922
2022-11-24 13:37:56.002,1669293476002
2022-11-24 13:37:56.076,1669293476076
2022-11-24 13:37:56.151,1669293476151
2022-11-24 13:37:56.23,1669293476230
2022-11-24 13:37:56.322,1669293476322
2022-11-24 13:37:56.418,1669293476418
2022-11-24 13:37:56.499,1669293476499
2022-11-24 13:37:56.545,1669293476545
2022-11-24 13:37:56.642,1669293476642
2022-11-24 13:37:56.73,1669293476730
2022-11-24 13:37:56.782,1669293476782
2022-11-24 13:37:56.876,1669293476876
2022-11-24 13:37:56.881,1669293476881
2022-11-24 13:37:56.97,1669293476970
2022-11-24 13:37:57.066,1669293477066
2022-11-24 13:37:57.15,1669293477150
2022-11-24 13:37:57.235,1669293477235
2022-11-24 13:37:57.31,1669293477310
2022-11-24 13:37:57.316,1669293477316
2022-11-24 13:37:57.4,1669293477400
2022-11-24 13:37:57.49,1669293477490
2022-11-24 13:37:57.574,1669293477574
2022-11-24 13:37:57.655,1669293477655
2022-11-24 13:37:57.734,1669293477734
2022-11-24 13:37:57.782,1669293477782
2022-11-24 13:37:57.874,1669293477874
2022-11-24 13:37:57.963,1669293477963
2022-11-24 13:37:58.06,1669293478060
2022-11-24 13:37:58.165,1669293478165
2022-11-24 13:37:58.239,1669293478239
2022-11-24 13:37:58.243,1669293478243
2022-11-24 13:37:58.328,1669293478328
2022-11-24 13:37:58.412,1669293478412
2022-11-24 13:37:58.494,1669293478494
2022-11-24 13:37:58.573,1669293478573
2022-11-24 13:37:58.622,1669293478622
2022-11-24 13:37:58.714,1669293478714
2022-11-24 13:37:58.807,1669293478807
2022-11-24 13:37:58.886,1669293478886
2022-11-24 13:37:58.933,1669293478933
2022-11-24 13:37:59.013,1669293479013
2022-11-24 13:37:59.098,1669293479098
2022-11-24 13:37:59.182,1669293479182
2022-11-24 13:37:59.182,1669293479182
2022-11-24 13:37:59.262,1669293479262
2022-11-24 13:37:59.349,1669293479349
2022-11-24 13:37:59.44,1669293479440
2022-11-24 13:37:59.525,1669293479525
2022-11-24 13:37:59.609,1669293479609
2022-11-24 13:37:59.61,1669293479610
2022-11-24 13:37:59.683,1669293479683
2022-11-24 13:37:59.729,1669293479729
2022-11-24 13:37:59.822,1669293479822
2022-11-24 13:37:59.927,1669293479927
2022-11-24 13:38:00.017,1669293480017
2022-11-24 13:38:00.105,1669293480105
2022-11-24 13:38:00.178,1669293480178
2022-11-24 13:38:00.248,1669293480248
2022-11-24 13:38:00.323,1669293480323
2022-11-24 13:38:00.419,1669293480419
2022-11-24 13:38:00.473,1669293480473
2022-11-24 13:38:00.555,1669293480555
2022-11-24 13:38:00.559,1669293480559
2022-11-24 13:38:00.643,1669293480643
2022-11-24 13:38:00.729,1669293480729
2022-11-24 13:38:00.808,1669293480808
2022-11-24 13:38:00.888,1669293480888
2022-11-24 13:38:00.937,1669293480937
2022-11-24 13:38:01.026,1669293481026
2022-11-24 13:38:01.113,1669293481113
2022-11-24 13:38:01.161,1669293481161
2022-11-24 13:38:01.242,1669293481242
2022-11-24 13:38:01.246,1669293481246
2022-11-24 13:38:01.33,1669293481330
2022-11-24 13:38:01.417,1669293481417
2022-11-24 13:38:01.501,1669293481501
2022-11-24 13:38:01.579,1669293481579
2022-11-24 13:38:01.672,1669293481672
2022-11-24 13:38:01.721,1669293481721
2022-11-24 13:38:01.802,1669293481802
2022-11-24 13:38:01.869,1669293481869
2022-11-24 13:38:01.947,1669293481947
2022-11-24 13:38:01.952,1669293481952
2022-11-24 13:38:02.036,1669293482036
2022-11-24 13:38:02.122,1669293482122
2022-11-24 13:38:02.202,1669293482202
2022-11-24 13:38:02.207,1669293482207
2022-11-24 13:38:02.305,1669293482305
2022-11-24 13:38:02.386,1669293482386
2022-11-24 13:38:02.474,1669293482474
2022-11-24 13:38:02.562,1669293482562
2022-11-24 13:38:02.654,1669293482654
2022-11-24 13:38:02.738,1669293482738
2022-11-24 13:38:02.826,1669293482826
2022-11-24 13:38:02.915,1669293482915
2022-11-24 13:38:02.999,1669293482999
2022-11-24 13:38:03.061,1669293483061
2022-11-24 13:38:03.136,1669293483136
2022-11-24 13:38:03.14,1669293483140
2022-11-24 13:38:03.217,1669293483217
2022-11-24 13:38:03.306,1669293483306
2022-11-24 13:38:03.386,1669293483386
2022-11-24 13:38:03.433,1669293483433
2022-11-24 13:38:03.526,1669293483526
2022-11-24 13:38:03.619,1669293483619
2022-11-24 13:38:03.709,1669293483709
2022-11-24 13:38:03.782,1669293483782
2022-11-24 13:38:03.864,1669293483864
2022-11-24 13:38:03.913,1669293483913
2022-11-24 13:38:04.006,1669293484006
2022-11-24 13:38:04.095,1669293484095
2022-11-24 13:38:04.186,1669293484186
2022-11-24 13:38:04.259,1669293484259
2022-11-24 13:38:04.309,1669293484309
2022-11-24 13:38:04.386,1669293484386
2022-11-24 13:38:04.46,1669293484460
2022-11-24 13:38:04.534,1669293484534
2022-11-24 13:38:04.63,1669293484630
2022-11-24 13:38:04.714,1669293484714
2022-11-24 13:38:04.761,1669293484761
2022-11-24 13:38:04.85,1669293484850
2022-11-24 13:38:04.928,1669293484928
2022-11-24 13:38:04.974,1669293484974
2022-11-24 13:38:05.067,1669293485067
2022-11-24 13:38:05.158,1669293485158
2022-11-24 13:38:05.246,1669293485246
2022-11-24 13:38:05.327,1669293485327
2022-11-24 13:38:05.374,1669293485374
2022-11-24 13:38:05.452,1669293485452
2022-11-24 13:38:05.53,1669293485530
2022-11-24 13:38:05.609,1669293485609
2022-11-24 13:38:05.657,1669293485657
2022-11-24 13:38:05.737,1669293485737
2022-11-24 13:38:05.824,1669293485824
2022-11-24 13:38:05.904,1669293485904
2022-11-24 13:38:05.976,1669293485976
2022-11-24 13:38:05.98,1669293485980
2022-11-24 13:38:06.061,1669293486061
2022-11-24 13:38:06.148,1669293486148
2022-11-24 13:38:06.228,1669293486228
2022-11-24 13:38:06.306,1669293486306
2022-11-24 13:38:06.401,1669293486401
2022-11-24 13:38:06.484,1669293486484
2022-11-24 13:38:06.562,1669293486562
2022-11-24 13:38:06.568,1669293486568
2022-11-24 13:38:06.651,1669293486651
2022-11-24 13:38:06.722,1669293486722
2022-11-24 13:38:06.797,1669293486797
2022-11-24 13:38:06.845,1669293486845
2022-11-24 13:38:06.942,1669293486942
2022-11-24 13:38:07.016,1669293487016
2022-11-24 13:38:07.082,1669293487082
2022-11-24 13:38:07.17,1669293487170
2022-11-24 13:38:07.253,1669293487253
2022-11-24 13:38:07.33,1669293487330
2022-11-24 13:38:07.418,1669293487418
2022-11-24 13:38:07.497,1669293487497
2022-11-24 13:38:07.55,1669293487550
2022-11-24 13:38:07.642,1669293487642
2022-11-24 13:38:07.722,1669293487722
2022-11-24 13:38:07.801,1669293487801
2022-11-24 13:38:07.878,1669293487878
2022-11-24 13:38:07.957,1669293487957
2022-11-24 13:38:08.05,1669293488050
2022-11-24 13:38:08.126,1669293488126
2022-11-24 13:38:08.203,1669293488203
2022-11-24 13:38:08.281,1669293488281
2022-11-24 13:38:08.286,1669293488286
2022-11-24 13:38:08.364,1669293488364
2022-11-24 13:38:08.453,1669293488453
2022-11-24 13:38:08.532,1669293488532
2022-11-24 13:38:08.596,1669293488596
2022-11-24 13:38:08.668,1669293488668
2022-11-24 13:38:08.673,1669293488673
2022-11-24 13:38:08.763,1669293488763
2022-11-24 13:38:08.847,1669293488847
2022-11-24 13:38:08.938,1669293488938
2022-11-24 13:38:09.025,1669293489025
2022-11-24 13:38:09.109,1669293489109
2022-11-24 13:38:09.194,1669293489194
2022-11-24 13:38:09.194,1669293489194
2022-11-24 13:38:09.286,1669293489286
2022-11-24 13:38:09.374,1669293489374
2022-11-24 13:38:09.457,1669293489457
2022-11-24 13:38:09.533,1669293489533
2022-11-24 13:38:09.614,1669293489614
2022-11-24 13:38:09.69,1669293489690
2022-11-24 13:38:09.737,1669293489737
2022-11-24 13:38:09.817,1669293489817
2022-11-24 13:38:09.896,1669293489896
2022-11-24 13:38:09.989,1669293489989
2022-11-24 13:38:10.069,1669293490069
2022-11-24 13:38:10.154,1669293490154
2022-11-24 13:38:10.238,1669293490238
2022-11-24 13:38:10.29,1669293490290
2022-11-24 13:38:10.386,1669293490386
2022-11-24 13:38:10.482,1669293490482
2022-11-24 13:38:10.565,1669293490565
2022-11-24 13:38:10.678,1669293490678
2022-11-24 13:38:10.766,1669293490766
2022-11-24 13:38:10.766,1669293490766
2022-11-24 13:38:10.859,1669293490859
2022-11-24 13:38:10.906,1669293490906
2022-11-24 13:38:10.991,1669293490991
2022-11-24 13:38:11.087,1669293491087
2022-11-24 13:38:11.18,1669293491180
2022-11-24 13:38:11.27,1669293491270
2022-11-24 13:38:11.342,1669293491342
2022-11-24 13:38:11.432,1669293491432
2022-11-24 13:38:11.44,1669293491440
2022-11-24 13:38:11.525,1669293491525
2022-11-24 13:38:11.622,1669293491622
2022-11-24 13:38:11.714,1669293491714
2022-11-24 13:38:11.796,1669293491796
2022-11-24 13:38:11.846,1669293491846
2022-11-24 13:38:11.937,1669293491937
2022-11-24 13:38:12.03,1669293492030
2022-11-24 13:38:12.106,1669293492106
2022-11-24 13:38:12.157,1669293492157
2022-11-24 13:38:12.231,1669293492231
2022-11-24 13:38:12.282,1669293492282
2022-11-24 13:38:12.404,1669293492404
2022-11-24 13:38:12.511,1669293492511
2022-11-24 13:38:12.594,1669293492594
2022-11-24 13:38:12.681,1669293492681
2022-11-24 13:38:12.73,1669293492730
2022-11-24 13:38:12.797,1669293492797
2022-11-24 13:38:12.801,1669293492801
2022-11-24 13:38:12.877,1669293492877
2022-11-24 13:38:12.961,1669293492961
2022-11-24 13:38:13.039,1669293493039
2022-11-24 13:38:13.119,1669293493119
2022-11-24 13:38:13.208,1669293493208
2022-11-24 13:38:13.289,1669293493289
2022-11-24 13:38:13.292,1669293493292
2022-11-24 13:38:13.386,1669293493386
2022-11-24 13:38:13.478,1669293493478
2022-11-24 13:38:13.574,1669293493574
2022-11-24 13:38:13.666,1669293493666
2022-11-24 13:38:13.757,1669293493757
2022-11-24 13:38:13.807,1669293493807
2022-11-24 13:38:13.886,1669293493886
2022-11-24 13:38:13.89,1669293493890
2022-11-24 13:38:13.979,1669293493979
2022-11-24 13:38:14.069,1669293494069
2022-11-24 13:38:14.142,1669293494142
2022-11-24 13:38:14.229,1669293494229
2022-11-24 13:38:14.314,1669293494314
2022-11-24 13:38:14.381,1669293494381
2022-11-24 13:38:14.468,1669293494468
2022-11-24 13:38:14.47,1669293494470
2022-11-24 13:38:14.554,1669293494554
2022-11-24 13:38:14.634,1669293494634
2022-11-24 13:38:14.708,1669293494708
2022-11-24 13:38:14.784,1669293494784
2022-11-24 13:38:14.872,1669293494872
2022-11-24 13:38:14.957,1669293494957
2022-11-24 13:38:15.038,1669293495038
2022-11-24 13:38:15.085,1669293495085
2022-11-24 13:38:15.169,1669293495169
2022-11-24 13:38:15.253,1669293495253
2022-11-24 13:38:15.332,1669293495332
2022-11-24 13:38:15.411,1669293495411
2022-11-24 13:38:15.411,1669293495411
2022-11-24 13:38:15.494,1669293495494
2022-11-24 13:38:15.586,1669293495586
2022-11-24 13:38:15.667,1669293495667
2022-11-24 13:38:15.741,1669293495741
2022-11-24 13:38:15.824,1669293495824
2022-11-24 13:38:15.902,1669293495902
2022-11-24 13:38:15.995,1669293495995
2022-11-24 13:38:16.045,1669293496045
2022-11-24 13:38:16.129,1669293496129
2022-11-24 13:38:16.177,1669293496177
2022-11-24 13:38:16.256,1669293496256
2022-11-24 13:38:16.345,1669293496345
2022-11-24 13:38:16.423,1669293496423
2022-11-24 13:38:16.474,1669293496474
2022-11-24 13:38:16.566,1669293496566
2022-11-24 13:38:16.658,1669293496658
2022-11-24 13:38:16.745,1669293496745
2022-11-24 13:38:16.825,1669293496825
2022-11-24 13:38:16.874,1669293496874
2022-11-24 13:38:16.952,1669293496952
2022-11-24 13:38:17.001,1669293497001
2022-11-24 13:38:17.076,1669293497076
2022-11-24 13:38:17.166,1669293497166
2022-11-24 13:38:17.248,1669293497248
2022-11-24 13:38:17.332,1669293497332
2022-11-24 13:38:17.41,1669293497410
2022-11-24 13:38:17.498,1669293497498
2022-11-24 13:38:17.595,1669293497595
2022-11-24 13:38:17.674,1669293497674
2022-11-24 13:38:17.721,1669293497721
2022-11-24 13:38:17.802,1669293497802
2022-11-24 13:38:17.885,1669293497885
2022-11-24 13:38:17.963,1669293497963
2022-11-24 13:38:18.043,1669293498043
2022-11-24 13:38:18.128,1669293498128
2022-11-24 13:38:18.128,1669293498128
2022-11-24 13:38:18.174,1669293498174
2022-11-24 13:38:18.252,1669293498252
2022-11-24 13:38:18.258,1669293498258
2022-11-24 13:38:18.363,1669293498363
2022-11-24 13:38:18.456,1669293498456
2022-11-24 13:38:18.467,1669293498467
2022-11-24 13:38:18.547,1669293498547
2022-11-24 13:38:18.633,1669293498633
2022-11-24 13:38:18.718,1669293498718
2022-11-24 13:38:18.797,1669293498797
2022-11-24 13:38:18.88,1669293498880
2022-11-24 13:38:18.885,1669293498885
2022-11-24 13:38:18.978,1669293498978
2022-11-24 13:38:19.066,1669293499066
2022-11-24 13:38:19.149,1669293499149
2022-11-24 13:38:19.202,1669293499202
2022-11-24 13:38:19.285,1669293499285
2022-11-24 13:38:19.369,1669293499369
2022-11-24 13:38:19.452,1669293499452
2022-11-24 13:38:19.457,1669293499457
2022-11-24 13:38:19.544,1669293499544
2022-11-24 13:38:19.633,1669293499633
2022-11-24 13:38:19.705,1669293499705
2022-11-24 13:38:19.777,1669293499777
2022-11-24 13:38:19.777,1669293499777
2022-11-24 13:38:19.869,1669293499869
2022-11-24 13:38:19.962,1669293499962
2022-11-24 13:38:20.054,1669293500054
2022-11-24 13:38:20.134,1669293500134
2022-11-24 13:38:20.182,1669293500182
2022-11-24 13:38:20.274,1669293500274
2022-11-24 13:38:20.357,1669293500357
2022-11-24 13:38:20.406,1669293500406
2022-11-24 13:38:20.492,1669293500492
2022-11-24 13:38:20.497,1669293500497
2022-11-24 13:38:20.587,1669293500587
2022-11-24 13:38:20.678,1669293500678
2022-11-24 13:38:20.758,1669293500758
2022-11-24 13:38:20.822,1669293500822
2022-11-24 13:38:20.909,1669293500909
2022-11-24 13:38:20.915,1669293500915
2022-11-24 13:38:21.01,1669293501010
2022-11-24 13:38:21.099,1669293501099
2022-11-24 13:38:21.178,1669293501178
2022-11-24 13:38:21.263,1669293501263
2022-11-24 13:38:21.268,1669293501268
2022-11-24 13:38:21.345,1669293501345
2022-11-24 13:38:21.431,1669293501431
2022-11-24 13:38:21.478,1669293501478
2022-11-24 13:38:21.561,1669293501561
2022-11-24 13:38:21.566,1669293501566
2022-11-24 13:38:21.656,1669293501656
2022-11-24 13:38:21.742,1669293501742
2022-11-24 13:38:21.742,1669293501742
2022-11-24 13:38:21.82,1669293501820
2022-11-24 13:38:21.874,1669293501874
2022-11-24 13:38:21.953,1669293501953
2022-11-24 13:38:22.006,1669293502006
2022-11-24 13:38:22.102,1669293502102
2022-11-24 13:38:22.185,1669293502185
2022-11-24 13:38:22.289,1669293502289
2022-11-24 13:38:22.289,1669293502289
2022-11-24 13:38:22.398,1669293502398
2022-11-24 13:38:22.491,1669293502491
2022-11-24 13:38:22.577,1669293502577
2022-11-24 13:38:22.657,1669293502657
2022-11-24 13:38:22.719,1669293502719
2022-11-24 13:38:22.789,1669293502789
2022-11-24 13:38:22.795,1669293502795
2022-11-24 13:38:22.882,1669293502882
2022-11-24 13:38:22.963,1669293502963
2022-11-24 13:38:23.054,1669293503054
2022-11-24 13:38:23.138,1669293503138
2022-11-24 13:38:23.218,1669293503218
2022-11-24 13:38:23.221,1669293503221
2022-11-24 13:38:23.222,1669293503222
2022-11-24 13:38:23.224,1669293503224
2022-11-24 13:38:23.317,1669293503317
2022-11-24 13:38:23.412,1669293503412
2022-11-24 13:38:23.506,1669293503506
2022-11-24 13:38:23.506,1669293503506
2022-11-24 13:38:23.589,1669293503589
2022-11-24 13:38:23.686,1669293503686
2022-11-24 13:38:23.771,1669293503771
2022-11-24 13:38:23.862,1669293503862
2022-11-24 13:38:23.941,1669293503941
2022-11-24 13:38:24.029,1669293504029
2022-11-24 13:38:24.11,1669293504110
2022-11-24 13:38:24.11,1669293504110
2022-11-24 13:38:24.199,1669293504199
2022-11-24 13:38:24.285,1669293504285
2022-11-24 13:38:24.364,1669293504364
2022-11-24 13:38:24.369,1669293504369
2022-11-24 13:38:24.461,1669293504461
2022-11-24 13:38:24.554,1669293504554
2022-11-24 13:38:24.652,1669293504652
2022-11-24 13:38:24.733,1669293504733
2022-11-24 13:38:24.782,1669293504782
2022-11-24 13:38:24.861,1669293504861
2022-11-24 13:38:24.866,1669293504866
2022-11-24 13:38:24.947,1669293504947
2022-11-24 13:38:25.026,1669293505026
2022-11-24 13:38:25.102,1669293505102
2022-11-24 13:38:25.192,1669293505192
2022-11-24 13:38:25.271,1669293505271
2022-11-24 13:38:25.354,1669293505354
2022-11-24 13:38:25.433,1669293505433
2022-11-24 13:38:25.482,1669293505482
2022-11-24 13:38:25.56,1669293505560
2022-11-24 13:38:25.643,1669293505643
2022-11-24 13:38:25.717,1669293505717
2022-11-24 13:38:25.809,1669293505809
2022-11-24 13:38:25.884,1669293505884
2022-11-24 13:38:25.96,1669293505960
2022-11-24 13:38:26.045,1669293506045
2022-11-24 13:38:26.142,1669293506142
2022-11-24 13:38:26.233,1669293506233
2022-11-24 13:38:26.293,1669293506293
2022-11-24 13:38:26.374,1669293506374
2022-11-24 13:38:26.38,1669293506380
2022-11-24 13:38:26.46,1669293506460
2022-11-24 13:38:26.548,1669293506548
2022-11-24 13:38:26.632,1669293506632
2022-11-24 13:38:26.711,1669293506711
2022-11-24 13:38:26.79,1669293506790
2022-11-24 13:38:26.874,1669293506874
2022-11-24 13:38:26.97,1669293506970
2022-11-24 13:38:27.019,1669293507019
2022-11-24 13:38:27.106,1669293507106
2022-11-24 13:38:27.199,1669293507199
2022-11-24 13:38:27.288,1669293507288
2022-11-24 13:38:27.288,1669293507288
2022-11-24 13:38:27.288,1669293507288
2022-11-24 13:38:27.375,1669293507375
2022-11-24 13:38:27.375,1669293507375
2022-11-24 13:38:27.375,1669293507375
2022-11-24 13:38:27.449,1669293507449
2022-11-24 13:38:27.538,1669293507538
2022-11-24 13:38:27.549,1669293507549
2022-11-24 13:38:27.646,1669293507646
2022-11-24 13:38:27.731,1669293507731
2022-11-24 13:38:27.834,1669293507834
2022-11-24 13:38:27.912,1669293507912
2022-11-24 13:38:28.002,1669293508002
2022-11-24 13:38:28.002,1669293508002
2022-11-24 13:38:28.085,1669293508085
2022-11-24 13:38:28.174,1669293508174
2022-11-24 13:38:28.262,1669293508262
2022-11-24 13:38:28.357,1669293508357
2022-11-24 13:38:28.428,1669293508428
2022-11-24 13:38:28.515,1669293508515
2022-11-24 13:38:28.527,1669293508527
2022-11-24 13:38:28.597,1669293508597
2022-11-24 13:38:28.65,1669293508650
2022-11-24 13:38:28.746,1669293508746
2022-11-24 13:38:28.793,1669293508793
2022-11-24 13:38:28.876,1669293508876
2022-11-24 13:38:28.96,1669293508960
2022-11-24 13:38:29.047,1669293509047
2022-11-24 13:38:29.047,1669293509047
2022-11-24 13:38:29.128,1669293509128
2022-11-24 13:38:29.206,1669293509206
2022-11-24 13:38:29.287,1669293509287
2022-11-24 13:38:29.384,1669293509384
2022-11-24 13:38:29.467,1669293509467
2022-11-24 13:38:29.558,1669293509558
2022-11-24 13:38:29.649,1669293509649
2022-11-24 13:38:29.649,1669293509649
2022-11-24 13:38:29.733,1669293509733
2022-11-24 13:38:29.822,1669293509822
2022-11-24 13:38:29.919,1669293509919
2022-11-24 13:38:30.006,1669293510006
2022-11-24 13:38:30.098,1669293510098
2022-11-24 13:38:30.184,1669293510184
2022-11-24 13:38:30.234,1669293510234
2022-11-24 13:38:30.322,1669293510322
2022-11-24 13:38:30.325,1669293510325
2022-11-24 13:38:30.418,1669293510418
2022-11-24 13:38:30.504,1669293510504
2022-11-24 13:38:30.606,1669293510606
2022-11-24 13:38:30.679,1669293510679
2022-11-24 13:38:30.762,1669293510762
2022-11-24 13:38:30.814,1669293510814
2022-11-24 13:38:30.895,1669293510895
2022-11-24 13:38:30.973,1669293510973
2022-11-24 13:38:31.06,1669293511060
2022-11-24 13:38:31.062,1669293511062
2022-11-24 13:38:31.146,1669293511146
2022-11-24 13:38:31.221,1669293511221
2022-11-24 13:38:31.311,1669293511311
2022-11-24 13:38:31.402,1669293511402
2022-11-24 13:38:31.49,1669293511490
2022-11-24 13:38:31.561,1669293511561
2022-11-24 13:38:31.609,1669293511609
2022-11-24 13:38:31.7,1669293511700
2022-11-24 13:38:31.787,1669293511787
2022-11-24 13:38:31.881,1669293511881
2022-11-24 13:38:31.96,1669293511960
2022-11-24 13:38:31.96,1669293511960
2022-11-24 13:38:32.046,1669293512046
2022-11-24 13:38:32.134,1669293512134
2022-11-24 13:38:32.213,1669293512213
2022-11-24 13:38:32.261,1669293512261
2022-11-24 13:38:32.35,1669293512350
2022-11-24 13:38:32.443,1669293512443
2022-11-24 13:38:32.534,1669293512534
2022-11-24 13:38:32.629,1669293512629
2022-11-24 13:38:32.699,1669293512699
2022-11-24 13:38:32.745,1669293512745
2022-11-24 13:38:32.842,1669293512842
2022-11-24 13:38:32.926,1669293512926
2022-11-24 13:38:33.009,1669293513009
2022-11-24 13:38:33.105,1669293513105
2022-11-24 13:38:33.105,1669293513105
2022-11-24 13:38:33.125,1669293513125
2022-11-24 13:38:33.189,1669293513189
2022-11-24 13:38:33.238,1669293513238
2022-11-24 13:38:33.317,1669293513317
2022-11-24 13:38:33.397,1669293513397
2022-11-24 13:38:33.473,1669293513473
2022-11-24 13:38:33.477,1669293513477
2022-11-24 13:38:33.57,1669293513570
2022-11-24 13:38:33.662,1669293513662
2022-11-24 13:38:33.754,1669293513754
2022-11-24 13:38:33.846,1669293513846
2022-11-24 13:38:33.929,1669293513929
2022-11-24 13:38:34.01,1669293514010
2022-11-24 13:38:34.086,1669293514086
2022-11-24 13:38:34.169,1669293514169
2022-11-24 13:38:34.217,1669293514217
2022-11-24 13:38:34.312,1669293514312
2022-11-24 13:38:34.314,1669293514314
2022-11-24 13:38:34.371,1669293514371
2022-11-24 13:38:34.447,1669293514447
2022-11-24 13:38:34.494,1669293514494
2022-11-24 13:38:34.583,1669293514583
2022-11-24 13:38:34.669,1669293514669
2022-11-24 13:38:34.761,1669293514761
2022-11-24 13:38:34.835,1669293514835
2022-11-24 13:38:34.916,1669293514916
2022-11-24 13:38:34.992,1669293514992
2022-11-24 13:38:34.992,1669293514992
2022-11-24 13:38:35.073,1669293515073
2022-11-24 13:38:35.166,1669293515166
2022-11-24 13:38:35.245,1669293515245
2022-11-24 13:38:35.325,1669293515325
2022-11-24 13:38:35.396,1669293515396
2022-11-24 13:38:35.396,1669293515396
2022-11-24 13:38:35.486,1669293515486
2022-11-24 13:38:35.486,1669293515486
2022-11-24 13:38:35.515,1669293515515
2022-11-24 13:38:35.587,1669293515587
2022-11-24 13:38:35.588,1669293515588
2022-11-24 13:38:35.592,1669293515592
2022-11-24 13:38:35.688,1669293515688
2022-11-24 13:38:35.76,1669293515760
2022-11-24 13:38:35.836,1669293515836
2022-11-24 13:38:35.911,1669293515911
2022-11-24 13:38:35.958,1669293515958
2022-11-24 13:38:36.043,1669293516043
2022-11-24 13:38:36.09,1669293516090
2022-11-24 13:38:36.182,1669293516182
2022-11-24 13:38:36.269,1669293516269
2022-11-24 13:38:36.351,1669293516351
2022-11-24 13:38:36.41,1669293516410
2022-11-24 13:38:36.488,1669293516488
2022-11-24 13:38:36.495,1669293516495
2022-11-24 13:38:36.577,1669293516577
2022-11-24 13:38:36.667,1669293516667
2022-11-24 13:38:36.764,1669293516764
2022-11-24 13:38:36.764,1669293516764
2022-11-24 13:38:36.845,1669293516845
2022-11-24 13:38:36.944,1669293516944
2022-11-24 13:38:36.944,1669293516944
2022-11-24 13:38:36.973,1669293516973
2022-11-24 13:38:37.036,1669293517036
2022-11-24 13:38:37.082,1669293517082
2022-11-24 13:38:37.182,1669293517182
2022-11-24 13:38:37.271,1669293517271
2022-11-24 13:38:37.338,1669293517338
2022-11-24 13:38:37.444,1669293517444
2022-11-24 13:38:37.479,1669293517479
2022-11-24 13:38:37.553,1669293517553
2022-11-24 13:38:37.656,1669293517656
2022-11-24 13:38:37.704,1669293517704
2022-11-24 13:38:37.795,1669293517795
2022-11-24 13:38:37.799,1669293517799
2022-11-24 13:38:37.905,1669293517905
2022-11-24 13:38:37.99,1669293517990
2022-11-24 13:38:37.994,1669293517994
2022-11-24 13:38:38.09,1669293518090
2022-11-24 13:38:38.166,1669293518166
2022-11-24 13:38:38.213,1669293518213
2022-11-24 13:38:38.302,1669293518302
2022-11-24 13:38:38.38,1669293518380
2022-11-24 13:38:38.426,1669293518426
2022-11-24 13:38:38.518,1669293518518
2022-11-24 13:38:38.614,1669293518614
2022-11-24 13:38:38.71,1669293518710
2022-11-24 13:38:38.787,1669293518787
2022-11-24 13:38:38.837,1669293518837
2022-11-24 13:38:38.933,1669293518933
2022-11-24 13:38:39.023,1669293519023
2022-11-24 13:38:39.096,1669293519096
2022-11-24 13:38:39.176,1669293519176
2022-11-24 13:38:39.227,1669293519227
2022-11-24 13:38:39.328,1669293519328
2022-11-24 13:38:39.408,1669293519408
2022-11-24 13:38:39.409,1669293519409
2022-11-24 13:38:39.49,1669293519490
2022-11-24 13:38:39.578,1669293519578
2022-11-24 13:38:39.664,1669293519664
2022-11-24 13:38:39.755,1669293519755
2022-11-24 13:38:39.835,1669293519835
2022-11-24 13:38:39.927,1669293519927
2022-11-24 13:38:40.011,1669293520011
2022-11-24 13:38:40.011,1669293520011
2022-11-24 13:38:40.098,1669293520098
2022-11-24 13:38:40.194,1669293520194
2022-11-24 13:38:40.282,1669293520282
2022-11-24 13:38:40.367,1669293520367
2022-11-24 13:38:40.414,1669293520414
2022-11-24 13:38:40.525,1669293520525
2022-11-24 13:38:40.535,1669293520535
2022-11-24 13:38:40.621,1669293520621
2022-11-24 13:38:40.702,1669293520702
2022-11-24 13:38:40.796,1669293520796
2022-11-24 13:38:40.875,1669293520875
2022-11-24 13:38:40.925,1669293520925
2022-11-24 13:38:41.014,1669293521014
2022-11-24 13:38:41.099,1669293521099
2022-11-24 13:38:41.151,1669293521151
2022-11-24 13:38:41.234,1669293521234
2022-11-24 13:38:41.313,1669293521313
2022-11-24 13:38:41.395,1669293521395
2022-11-24 13:38:41.396,1669293521396
2022-11-24 13:38:41.481,1669293521481
2022-11-24 13:38:41.567,1669293521567
2022-11-24 13:38:41.648,1669293521648
2022-11-24 13:38:41.743,1669293521743
2022-11-24 13:38:41.818,1669293521818
2022-11-24 13:38:41.896,1669293521896
2022-11-24 13:38:41.942,1669293521942
2022-11-24 13:38:42.023,1669293522023
2022-11-24 13:38:42.069,1669293522069
2022-11-24 13:38:42.162,1669293522162
2022-11-24 13:38:42.744,1669293522744
2022-11-24 13:38:44.688,1669293524688
2022-11-24 13:38:44.774,1669293524774
2022-11-24 13:38:44.869,1669293524869
2022-11-24 13:38:44.961,1669293524961
